Va_rms_pre,Va_rms_flt,Vb_rms_flt,Vc_rms_flt,Va_sag,Vb_sag,Vc_sag,Ia_rms_flt,Ib_rms_flt,Ic_rms_flt,Ia_peak,Ib_peak,Ic_peak,I_max_peak,Va_H2,Va_H3,Va_H5,Ia_H2,Ia_H3,Ib_H2,Ib_H3,Va_thd,Ia_thd,V0_ratio,V2_ratio,V_imbalance,I_imbalance,Ib_Ia_ratio,Ic_Ia_ratio,fault_bus,fault_type,label,Rf_pu
1.03291,0.71368,1.00223,1.0023,0.30906,0.02966,0.02911,0.79913,0.30013,0.30017,1.03409,0.43075,0.44165,1.03409,0.00013,0.00016,0.00063,0.00013,0.13361,0.00076,0.00154,0.00145,0.13362,0.0,0.0,0.21233,0.71311,0.37558,0.37562,2,Line_to_Ground,2,0.037927
1.03292,0.71399,1.00315,1.00267,0.30877,0.02862,0.02895,0.79897,0.30013,0.30024,1.0318,0.43554,0.43109,1.0318,0.00089,0.00013,0.00096,0.00052,0.13413,0.00111,0.00198,0.00159,0.13415,0.0,0.0,0.21246,0.71289,0.37564,0.37579,2,Line_to_Ground,2,0.042813
1.03248,0.71515,1.00257,1.00284,0.30735,0.02971,0.02884,0.79817,0.30012,0.30033,1.0335,0.43786,0.4328,1.0335,0.00016,0.00124,0.00123,0.00126,0.13418,0.00253,0.00056,0.0024,0.13419,0.0,0.0,0.21139,0.71205,0.37602,0.37627,2,Line_to_Ground,2,0.048329
1.03265,0.71675,1.0023,1.00263,0.30591,0.02973,0.02921,0.79876,0.29986,0.30053,1.0337,0.43285,0.43601,1.0337,0.00033,0.00038,0.00035,0.00015,0.1342,0.00187,0.00283,0.00132,0.13421,0.0,0.0,0.20995,0.71266,0.37541,0.37625,2,Line_to_Ground,2,0.054556
1.03319,0.71718,1.00323,1.00263,0.30586,0.029,0.02945,0.79824,0.29972,0.29981,1.03284,0.43164,0.4273,1.03284,0.00028,0.00065,0.00035,0.00053,0.13395,0.00218,0.00141,0.00171,0.13396,0.0,0.0,0.20988,0.71326,0.37547,0.37558,2,Line_to_Ground,2,0.061585
1.03267,0.71804,1.00274,1.00337,0.30468,0.02888,0.02861,0.7989,0.30052,0.29994,1.0324,0.43394,0.4338,1.0324,0.00109,0.00025,0.00027,0.00084,0.13449,0.00146,0.00216,0.00233,0.1345,0.0,0.0,0.20925,0.71271,0.37617,0.37544,2,Line_to_Ground,2,0.069519
1.0328,0.71917,1.00291,1.00363,0.30367,0.02886,0.02789,0.79835,0.29964,0.30007,1.03215,0.43733,0.43537,1.03215,0.00071,0.00073,0.0004,0.00081,0.13404,0.00216,0.00246,0.00177,0.13405,0.0,0.0,0.20846,0.71313,0.37532,0.37586,2,Line_to_Ground,2,0.078476
1.03272,0.72094,1.00319,1.00344,0.3019,0.02869,0.02818,0.79861,0.30011,0.30034,1.03845,0.43808,0.43642,1.03845,0.00111,0.0006,0.00047,0.00024,0.13378,0.00179,0.00258,0.00181,0.13379,0.0,0.0,0.20705,0.71246,0.37579,0.37607,2,Line_to_Ground,2,0.088587
1.03294,0.72247,1.0037,1.00363,0.30057,0.02813,0.02801,0.79901,0.29986,0.29981,1.03701,0.43095,0.434,1.03701,0.00089,0.0003,0.00053,0.00011,0.13321,0.00171,0.00109,0.0019,0.13322,0.0,0.0,0.20602,0.71377,0.37529,0.37523,2,Line_to_Ground,2,0.1
1.03327,0.71499,1.00257,1.00273,0.30803,0.02981,0.02967,0.79892,0.30017,0.30019,1.03752,0.43471,0.42933,1.03752,0.00085,0.00042,0.00088,0.00053,0.13435,0.00109,0.00138,0.00146,0.13436,0.0,0.0,0.21149,0.71284,0.37573,0.37575,3,Line_to_Ground,2,0.0
1.0331,0.71518,1.00345,1.00312,0.30774,0.02857,0.02873,0.79849,0.30009,0.29989,1.0383,0.43663,0.43349,1.0383,0.00045,0.00105,0.00035,0.0005,0.13417,0.00166,0.00115,0.00164,0.13418,0.0,0.0,0.21171,0.71292,0.37582,0.37557,3,Line_to_Ground,2,0.001
1.03307,0.71475,1.00236,1.00313,0.30814,0.02962,0.02926,0.79878,0.30012,0.30006,1.03851,0.43065,0.4308,1.03851,0.00035,0.00051,0.00078,0.00033,0.13474,0.00037,0.00158,0.00178,0.13475,0.0,0.0,0.21175,0.71294,0.37573,0.37564,3,Line_to_Ground,2,0.001129
1.03235,0.71499,1.00318,1.00285,0.30741,0.02842,0.02947,0.79836,0.29979,0.30007,1.03076,0.43036,0.43325,1.03076,0.00045,0.00042,0.00012,0.00036,0.13459,0.00111,0.00178,0.00122,0.13461,0.0,0.0,0.2117,0.71295,0.37551,0.37585,3,Line_to_Ground,2,0.001274
1.03322,0.71532,1.00278,1.003,0.30768,0.02984,0.02909,0.79905,0.30034,0.29998,1.03435,0.43208,0.4295,1.03435,0.00017,0.00074,0.00131,0.00074,0.13385,0.00278,0.00148,0.00223,0.13386,0.0,0.0,0.21136,0.71301,0.37588,0.37543,3,Line_to_Ground,2,0.001438
1.03237,0.71484,1.00305,1.00339,0.30758,0.02858,0.02874,0.79855,0.30062,0.30007,1.03438,0.43872,0.4312,1.03438,0.00067,0.00035,0.00052,0.0006,0.13291,0.00316,0.00085,0.0018,0.13291,0.0,0.0,0.21195,0.71212,0.37645,0.37576,3,Line_to_Ground,2,0.001624
1.03252,0.71556,1.00256,1.00294,0.30697,0.02929,0.02882,0.79926,0.29958,0.30036,1.03676,0.43131,0.43578,1.03676,0.00022,0.00033,0.00066,0.00073,0.13438,0.00071,0.00047,0.00165,0.13439,0.0,0.0,0.21108,0.71367,0.37483,0.3758,3,Line_to_Ground,2,0.001833
1.03285,0.71542,1.00271,1.00326,0.30733,0.02939,0.02886,0.79842,0.30007,0.30019,1.03508,0.43014,0.43223,1.03508,0.00071,0.00026,0.0009,0.00056,0.13466,0.00242,0.00094,0.00171,0.13468,0.0,0.0,0.21134,0.71251,0.37583,0.37598,3,Line_to_Ground,2,0.002069
1.0333,0.7154,1.00318,1.0031,0.30765,0.02937,0.02865,0.79864,0.29964,0.30062,1.03534,0.43255,0.43093,1.03534,0.0006,9e-05,0.00134,0.00024,0.1342,0.0002,0.00271,0.00213,0.13421,0.0,0.0,0.21144,0.71272,0.37519,0.37641,3,Line_to_Ground,2,0.002336
1.03319,0.71486,1.00297,1.00297,0.30811,0.02889,0.0294,0.79872,0.30012,0.3006,1.03779,0.43225,0.44018,1.03779,0.00097,0.00057,0.00033,0.00069,0.13336,0.00188,0.00072,0.00198,0.13337,0.0,0.0,0.21179,0.71224,0.37575,0.37634,3,Line_to_Ground,2,0.002637
1.0327,0.7154,1.00321,1.00263,0.30725,0.02867,0.02927,0.7986,0.29989,0.29992,1.03387,0.43217,0.43072,1.03387,0.00056,0.0013,0.00053,0.00086,0.13411,0.00111,0.00139,0.00215,0.13412,0.0,0.0,0.21131,0.71323,0.37552,0.37556,3,Line_to_Ground,2,0.002976
1.03281,0.71583,1.00239,1.00254,0.30691,0.02893,0.02918,0.7981,0.30038,0.29957,1.03248,0.4354,0.43026,1.03248,0.00071,9e-05,0.00044,0.00029,0.13428,0.00154,0.00136,0.00159,0.13429,0.0,0.0,0.2107,0.71259,0.37637,0.37536,3,Line_to_Ground,2,0.00336
1.03266,0.71532,1.00305,1.00245,0.3073,0.02856,0.02948,0.79838,0.30002,0.30008,1.03847,0.43169,0.43274,1.03847,0.00077,0.00054,0.00018,0.00058,0.13375,0.00175,0.00064,0.00245,0.13376,0.0,0.0,0.21128,0.71267,0.37578,0.37586,3,Line_to_Ground,2,0.003793
1.0327,0.71568,1.00344,1.00331,0.30698,0.02857,0.02867,0.79852,0.30017,0.2999,1.0343,0.43489,0.4344,1.0343,0.00047,0.00035,0.00034,0.00078,0.13369,0.0012,0.00107,0.00214,0.1337,0.0,0.0,0.21135,0.71285,0.3759,0.37557,3,Line_to_Ground,2,0.004281
1.03305,0.71536,1.00289,1.0024,0.30752,0.02916,0.02977,0.79883,0.29982,0.30013,1.03055,0.43329,0.43236,1.03055,0.00051,0.00058,0.00066,0.00027,0.13394,0.00198,0.0019,0.00232,0.13394,0.0,0.0,0.21119,0.71327,0.37532,0.37571,3,Line_to_Ground,2,0.004833
1.0325,0.71581,1.0026,1.00235,0.30673,0.02956,0.02954,0.79881,0.30037,0.30013,1.03324,0.43473,0.43148,1.03324,0.00034,0.00044,0.0007,0.00028,0.1343,0.00094,0.00104,0.00199,0.1343,0.0,0.0,0.21073,0.71259,0.37602,0.37572,3,Line_to_Ground,2,0.005456
1.03288,0.71541,1.00249,1.00279,0.30737,0.02878,0.02905,0.79897,0.30032,0.30001,1.03088,0.43218,0.43248,1.03088,0.00093,0.00119,0.00062,0.00096,0.13369,0.00167,0.00111,0.00212,0.1337,0.0,0.0,0.21114,0.71295,0.37588,0.37549,3,Line_to_Ground,2,0.006158
1.03337,0.71639,1.00229,1.00245,0.30675,0.03024,0.02919,0.79855,0.30014,0.30011,1.03429,0.43447,0.43248,1.03429,0.00023,0.00037,0.00045,0.00048,0.13409,0.00221,0.00111,0.00134,0.1341,0.0,0.0,0.21019,0.71265,0.37585,0.37582,3,Line_to_Ground,2,0.006952
1.03312,0.71613,1.00321,1.00289,0.30683,0.02898,0.02872,0.79897,0.30011,0.2999,1.03059,0.43696,0.43604,1.03059,0.00017,0.00062,0.00046,0.0007,0.13447,0.00156,0.0012,0.00186,0.13448,0.0,0.0,0.2108,0.71333,0.37562,0.37536,3,Line_to_Ground,2,0.007848
1.03278,0.71554,1.00317,1.00269,0.30717,0.02811,0.02873,0.79834,0.29992,0.30032,1.03611,0.42881,0.43389,1.03611,0.00038,0.00076,0.00077,0.00022,0.13416,0.00034,0.00029,0.00198,0.13417,0.0,0.0,0.21121,0.71247,0.37568,0.37617,3,Line_to_Ground,2,0.008859
1.03311,0.71685,1.00335,1.00314,0.30612,0.02855,0.02898,0.79873,0.30033,0.30031,1.03372,0.43015,0.43637,1.03372,0.00057,0.00065,0.00021,0.0003,0.13356,0.00168,0.00024,0.00189,0.13357,0.0,0.0,0.21033,0.71233,0.37601,0.37599,3,Line_to_Ground,2,0.01
1.03268,0.71718,1.00269,1.00316,0.30552,0.02948,0.02891,0.79869,0.30031,0.29984,1.03243,0.43371,0.43123,1.03243,3e-05,0.00056,0.00035,0.00052,0.13349,0.00197,0.00025,0.00147,0.1335,0.0,0.0,0.20988,0.7129,0.376,0.37541,3,Line_to_Ground,2,0.011288
1.03325,0.71695,1.00251,1.00316,0.30612,0.02934,0.02856,0.79867,0.3,0.29927,1.03565,0.43438,0.43188,1.03565,0.00035,0.00071,0.00075,0.00044,0.13415,0.00199,0.00278,0.00208,0.13415,0.0,0.0,0.21,0.71395,0.37563,0.37471,3,Line_to_Ground,2,0.012743
1.03309,0.71648,1.00285,1.00335,0.30648,0.02932,0.02881,0.79835,0.30027,0.3003,1.03401,0.43585,0.43478,1.03401,0.0007,9e-05,0.00079,9e-05,0.13369,0.00076,0.00142,0.0016,0.13369,0.0,0.0,0.21055,0.71208,0.37611,0.37615,3,Line_to_Ground,2,0.014384
1.03299,0.71723,1.0037,1.0028,0.30567,0.02841,0.02887,0.79893,0.30041,0.30014,1.03656,0.43084,0.43501,1.03656,0.00024,0.00013,0.0004,0.00106,0.13363,0.00153,0.00132,0.00158,0.13365,0.0,0.0,0.21002,0.71263,0.37601,0.37568,3,Line_to_Ground,2,0.016238
1.03309,0.71774,1.0029,1.00294,0.30525,0.02899,0.02918,0.79859,0.29985,0.29969,1.03482,0.4295,0.42864,1.03482,0.00045,0.00017,0.00084,9e-05,0.13441,0.00201,0.00126,0.0019,0.13442,0.0,0.0,0.20941,0.71356,0.37547,0.37527,3,Line_to_Ground,2,0.01833
1.03292,0.71777,1.00262,1.00308,0.3051,0.02969,0.02896,0.79938,0.30025,0.29998,1.03301,0.43785,0.43578,1.03301,0.00018,0.00095,0.00024,0.00036,0.13349,0.00047,0.00151,0.00174,0.13349,0.0,0.0,0.20934,0.71344,0.3756,0.37527,3,Line_to_Ground,2,0.020691
1.03289,0.71803,1.0025,1.00277,0.30484,0.02923,0.02896,0.7983,0.29993,0.3003,1.02963,0.43003,0.43308,1.02963,0.00016,0.00049,0.00093,0.00085,0.13405,0.0009,0.00111,0.00191,0.13406,0.0,0.0,0.20902,0.71245,0.37571,0.37617,3,Line_to_Ground,2,0.023357
1.03304,0.71846,1.00279,1.00261,0.30452,0.02914,0.02925,0.7983,0.29976,0.30019,1.02624,0.43858,0.43006,1.02624,0.0002,0.00047,0.00075,0.00016,0.13418,0.0013,0.00061,0.00207,0.13419,0.0,0.0,0.2087,0.71278,0.3755,0.37604,3,Line_to_Ground,2,0.026367
1.03284,0.71953,1.00333,1.0031,0.30335,0.02857,0.02875,0.79843,0.29986,0.29965,1.03202,0.43331,0.4293,1.03202,0.00046,0.00063,0.00082,0.00028,0.13375,0.00263,0.00141,0.00199,0.13376,0.0,0.0,0.20814,0.71345,0.37556,0.37529,3,Line_to_Ground,2,0.029764
1.0327,0.71937,1.00278,1.0035,0.30341,0.02923,0.02876,0.79859,0.30015,0.29986,1.03433,0.43306,0.43096,1.03433,0.00046,0.00033,0.0006,0.00044,0.134,0.00153,0.00078,0.00196,0.13401,0.0,0.0,0.20822,0.71298,0.37585,0.37549,3,Line_to_Ground,2,0.033598
1.03242,0.72058,1.00339,1.00317,0.30205,0.02844,0.02885,0.79892,0.29936,0.30005,1.03817,0.43918,0.43179,1.03817,0.00011,0.00056,0.00042,0.00053,0.13425,0.00107,0.00089,0.00134,0.13425,0.0,0.0,0.20733,0.71402,0.3747,0.37557,3,Line_to_Ground,2,0.037927
1.03316,0.72125,1.00335,1.003,0.30191,0.02866,0.0289,0.79856,0.30014,0.30034,1.03781,0.4339,0.43406,1.03781,0.00105,0.0004,0.00036,0.00052,0.13444,0.00297,0.00011,0.00264,0.13445,0.0,0.0,0.20672,0.71239,0.37584,0.3761,3,Line_to_Ground,2,0.042813
1.03274,0.72181,1.00341,1.00329,0.30108,0.0286,0.02856,0.79882,0.29967,0.30007,1.03328,0.43557,0.43349,1.03328,0.00062,0.00042,0.00033,0.00064,0.13323,0.00019,0.00245,0.00188,0.13323,0.0,0.0,0.20637,0.71352,0.37514,0.37564,3,Line_to_Ground,2,0.048329
1.03282,0.72244,1.00424,1.00323,0.30052,0.02742,0.0286,0.79814,0.29979,0.30025,1.03132,0.44013,0.43575,1.03132,0.00031,0.00123,0.00078,0.00017,0.13421,0.00111,0.00192,0.00206,0.13422,0.0,0.0,0.20609,0.71252,0.37562,0.37619,3,Line_to_Ground,2,0.054556
1.03276,0.72404,1.00335,1.00344,0.29892,0.02839,0.02859,0.79836,0.29976,0.30035,1.03906,0.43148,0.43295,1.03906,0.00052,0.00066,0.0005,0.00031,0.13452,0.00083,0.0022,0.00165,0.13453,0.0,0.0,0.20459,0.71265,0.37546,0.37621,3,Line_to_Ground,2,0.061585
1.03309,0.72466,1.00383,1.00388,0.29855,0.02767,0.02831,0.79881,0.30027,0.29998,1.02711,0.43707,0.43114,1.02711,0.00058,0.00053,0.00047,0.00047,0.13407,0.00075,0.00198,0.00146,0.13409,0.0,0.0,0.20436,0.71289,0.37589,0.37553,3,Line_to_Ground,2,0.069519
1.03293,0.72645,1.00381,1.00383,0.29671,0.02821,0.02821,0.79871,0.29973,0.30018,1.0346,0.43207,0.43384,1.0346,0.0007,0.00049,0.00031,0.00029,0.13389,0.00106,0.00144,0.00174,0.13389,0.0,0.0,0.2029,0.71321,0.37527,0.37583,3,Line_to_Ground,2,0.078476
1.03272,0.72749,1.00296,1.00413,0.29556,0.02884,0.02828,0.7992,0.30006,0.29987,1.03472,0.42835,0.42824,1.03472,9e-05,0.00021,0.00037,0.00023,0.13418,0.00142,0.00245,0.00146,0.13419,0.0,0.0,0.2019,0.71364,0.37545,0.37521,3,Line_to_Ground,2,0.088587
1.03264,0.72961,1.00398,1.00442,0.29346,0.02824,0.02761,0.79854,0.29971,0.2994,1.03347,0.42736,0.42983,1.03347,0.00026,0.0001,0.00072,0.00049,0.13383,0.00177,0.0014,0.00143,0.13384,0.0,0.0,0.20058,0.71404,0.37532,0.37494,3,Line_to_Ground,2,0.1
1.0328,0.71557,1.00217,1.00296,0.30715,0.02943,0.02862,0.79833,0.30009,0.2995,1.03281,0.43665,0.43256,1.03281,0.00021,0.00095,0.0009,0.00024,0.13404,0.00084,0.00097,0.00183,0.13405,0.0,0.0,0.21097,0.71325,0.3759,0.37516,4,Line_to_Ground,2,0.0
1.03311,0.71553,1.00311,1.00267,0.30741,0.02921,0.02917,0.79915,0.29958,0.29971,1.03186,0.43839,0.43007,1.03186,0.00125,0.00046,0.00046,0.00036,0.13433,0.00167,0.00125,0.00252,0.13433,0.0,0.0,0.2112,0.71437,0.37487,0.37504,4,Line_to_Ground,2,0.001
1.03257,0.71495,1.00317,1.00241,0.3076,0.02901,0.02984,0.7983,0.29982,0.29977,1.03071,0.43663,0.43137,1.03071,0.00069,0.00028,0.00035,0.0008,0.13419,0.00123,0.00042,0.0015,0.1342,0.0,0.0,0.21161,0.71323,0.37557,0.37551,4,Line_to_Ground,2,0.001129
1.03302,0.71529,1.0024,1.00321,0.30757,0.02937,0.02844,0.798,0.29979,0.30019,1.03936,0.42889,0.4311,1.03936,0.00034,0.00061,0.00022,0.00039,0.13381,0.00099,0.00223,0.00148,0.13382,0.0,0.0,0.21134,0.71246,0.37568,0.37618,4,Line_to_Ground,2,0.001274
1.03317,0.71517,1.00272,1.00302,0.30779,0.02901,0.02945,0.79844,0.30006,0.30013,1.03837,0.43102,0.42877,1.03837,0.0003,0.00078,0.00028,0.00045,0.13428,0.0004,0.00062,0.00168,0.13429,0.0,0.0,0.21147,0.71261,0.37581,0.3759,4,Line_to_Ground,2,0.001438
1.03249,0.71503,1.00279,1.00287,0.30747,0.02895,0.02927,0.79797,0.30021,0.3003,1.04018,0.4292,0.43361,1.04018,0.00092,0.00024,0.00035,0.00056,0.13373,0.00095,0.00198,0.00161,0.13373,0.0,0.0,0.21156,0.71179,0.37622,0.37634,4,Line_to_Ground,2,0.001624
1.03338,0.7156,1.00237,1.00272,0.30751,0.02942,0.02897,0.79889,0.29973,0.30041,1.03729,0.43362,0.42976,1.03729,0.00067,0.00115,0.0008,0.00018,0.13374,0.00033,0.00038,0.00242,0.13375,0.0,0.0,0.21094,0.7131,0.37518,0.37604,4,Line_to_Ground,2,0.001833
1.03298,0.7152,1.00273,1.00328,0.30763,0.02846,0.02883,0.79855,0.29994,0.3001,1.03461,0.43474,0.43065,1.03461,0.00026,0.0001,9e-05,0.00036,0.13341,0.00153,0.00121,0.00202,0.13342,0.0,0.0,0.21153,0.7129,0.37561,0.37581,4,Line_to_Ground,2,0.002069
1.0328,0.71515,1.00229,1.00363,0.30756,0.0293,0.0281,0.7987,0.29945,0.29941,1.03168,0.43533,0.43061,1.03168,0.00116,0.00052,3e-05,0.00085,0.13376,0.00138,0.00016,0.0023,0.13377,0.0,0.0,0.21154,0.71449,0.37492,0.37487,4,Line_to_Ground,2,0.002336
1.03353,0.71544,1.00325,1.00271,0.30777,0.02856,0.02881,0.79889,0.30013,0.30005,1.0387,0.43285,0.43051,1.0387,0.00084,0.00018,0.00025,0.00073,0.13446,0.00119,0.00096,0.00134,0.13447,0.0,0.0,0.21132,0.71304,0.37569,0.37559,4,Line_to_Ground,2,0.002637
1.03234,0.71561,1.00265,1.00254,0.30681,0.02929,0.02963,0.79809,0.30038,0.30026,1.03464,0.43033,0.4309,1.03464,0.00056,0.00043,0.00033,0.00017,0.13438,0.00041,0.00108,0.00222,0.13439,0.0,0.0,0.21096,0.71174,0.37638,0.37622,4,Line_to_Ground,2,0.002976
1.0333,0.71589,1.00228,1.00273,0.30718,0.02938,0.02988,0.79865,0.30031,0.2998,1.03021,0.43379,0.44004,1.03021,0.00101,0.00047,0.00083,0.00051,0.13384,0.00201,0.00144,0.00184,0.13386,0.0,0.0,0.21067,0.71291,0.37602,0.37538,4,Line_to_Ground,2,0.00336
1.03264,0.71578,1.00295,1.00307,0.30685,0.02901,0.0288,0.79849,0.30054,0.29942,1.03035,0.43361,0.43352,1.03035,0.00048,0.00039,0.00083,0.00033,0.13403,0.00357,0.00121,0.00172,0.13404,0.0,0.0,0.21106,0.71294,0.37638,0.37499,4,Line_to_Ground,2,0.003793
1.03314,0.71618,1.00233,1.00233,0.30679,0.02961,0.0296,0.79872,0.30005,0.30063,1.03085,0.43227,0.43652,1.03085,0.00029,0.00075,0.00043,0.00044,0.13449,0.00313,0.00145,0.00177,0.1345,0.0,0.0,0.21034,0.71228,0.37566,0.37639,4,Line_to_Ground,2,0.004281
1.03273,0.71553,1.00279,1.00212,0.30715,0.02935,0.02963,0.79905,0.29944,0.30049,1.03351,0.43503,0.42954,1.03351,0.00111,0.00061,0.00098,0.00062,0.13339,0.00059,0.00041,0.00219,0.13341,0.0,0.0,0.21094,0.7135,0.37474,0.37606,4,Line_to_Ground,2,0.004833
1.033,0.71551,1.00307,1.00281,0.30735,0.02877,0.02906,0.79852,0.30045,0.30088,1.03312,0.42942,0.43976,1.03312,0.00091,0.00061,0.00062,0.0005,0.13425,0.00231,0.00023,0.00183,0.13426,0.0,0.0,0.21124,0.7113,0.37626,0.37679,4,Line_to_Ground,2,0.005456
1.03253,0.71535,1.00276,1.00268,0.30718,0.02937,0.02871,0.79857,0.30046,0.29982,1.03112,0.43802,0.43078,1.03112,0.00028,0.00107,0.00036,0.00077,0.1341,0.00171,0.00041,0.00206,0.13411,0.0,0.0,0.21124,0.71262,0.37625,0.37545,4,Line_to_Ground,2,0.006158
1.03263,0.71602,1.00254,1.00282,0.3066,0.02933,0.02865,0.79908,0.2995,0.30033,1.02877,0.43542,0.43111,1.02877,2e-05,0.00075,0.00069,0.00037,0.13441,0.00155,0.00182,0.00178,0.13443,0.0,0.0,0.21067,0.71364,0.37481,0.37585,4,Line_to_Ground,2,0.006952
1.03267,0.71583,1.00316,1.00279,0.30681,0.02852,0.02882,0.79865,0.30014,0.30029,1.03374,0.43368,0.42903,1.03374,0.00054,0.00042,0.00054,0.00027,0.13409,0.00082,0.0023,0.00175,0.1341,0.0,0.0,0.211,0.71251,0.37581,0.376,4,Line_to_Ground,2,0.007848
1.03305,0.71655,1.00241,1.0024,0.30637,0.02967,0.0297,0.79871,0.30029,0.30016,1.03543,0.43931,0.43207,1.03543,0.0006,0.0002,0.00046,0.00022,0.13374,0.00015,0.0022,0.00215,0.13375,0.0,0.0,0.21008,0.71255,0.37597,0.3758,4,Line_to_Ground,2,0.008859
1.03269,0.71674,1.00256,1.00341,0.30595,0.0295,0.02841,0.79906,0.29997,0.30014,1.03366,0.43312,0.43355,1.03366,0.00013,0.0008,0.00068,9e-05,0.13312,0.00227,0.00107,0.00236,0.13312,0.0,0.0,0.21026,0.71329,0.3754,0.37562,4,Line_to_Ground,2,0.01
1.03263,0.71666,1.00252,1.00293,0.30599,0.02973,0.02873,0.79866,0.3001,0.30022,1.0355,0.43407,0.43456,1.0355,0.0005,0.00029,0.00115,0.00063,0.13429,0.00173,0.00236,0.00188,0.1343,0.0,0.0,0.21018,0.71266,0.37576,0.3759,4,Line_to_Ground,2,0.011288
1.03293,0.71672,1.00311,1.00262,0.30612,0.02877,0.0296,0.79816,0.3,0.30012,1.03147,0.43496,0.42803,1.03147,0.00051,0.00075,0.00054,0.00051,0.13397,0.00218,0.00133,0.0019,0.13398,0.0,0.0,0.21021,0.71245,0.37586,0.37601,4,Line_to_Ground,2,0.012743
1.03322,0.71678,1.00305,1.00273,0.30626,0.02871,0.02948,0.79855,0.29953,0.30024,1.02921,0.43275,0.43248,1.02921,0.00078,0.00047,0.00068,0.00015,0.13393,0.00057,0.00085,0.00168,0.13393,0.0,0.0,0.21018,0.71323,0.3751,0.37598,4,Line_to_Ground,2,0.014384
1.0327,0.71763,1.00215,1.00254,0.3051,0.03041,0.02924,0.7986,0.30003,0.30032,1.03175,0.43432,0.43069,1.03175,0.00036,0.00048,0.00057,0.00056,0.13379,0.00108,0.00157,0.00159,0.1338,0.0,0.0,0.20917,0.71257,0.37569,0.37606,4,Line_to_Ground,2,0.016238
1.03285,0.71763,1.00293,1.00349,0.30519,0.02921,0.02846,0.79864,0.30015,0.30013,1.03338,0.43346,0.43344,1.03338,0.00025,0.00055,0.00051,0.00033,0.1342,0.00036,0.00177,0.00162,0.13421,0.0,0.0,0.20967,0.71269,0.37583,0.37581,4,Line_to_Ground,2,0.01833
1.03278,0.71822,1.0027,1.00329,0.30458,0.02922,0.02886,0.79849,0.2999,0.29998,1.03718,0.42966,0.43644,1.03718,0.00047,0.00078,0.00088,0.00034,0.13389,0.00147,0.00124,0.00168,0.1339,0.0,0.0,0.20907,0.71305,0.37558,0.37568,4,Line_to_Ground,2,0.020691
1.03274,0.71883,1.00326,1.00326,0.30395,0.02861,0.02858,0.79862,0.2999,0.30023,1.03723,0.43341,0.43227,1.03723,0.00104,0.00033,0.00105,0.00044,0.13371,0.00089,0.00034,0.00198,0.13372,0.0,0.0,0.20873,0.71287,0.37552,0.37593,4,Line_to_Ground,2,0.023357
1.03305,0.71902,1.00272,1.00258,0.30399,0.02893,0.02995,0.79916,0.29963,0.29994,1.03633,0.43408,0.43188,1.03633,0.00062,0.00081,0.00049,0.00058,0.1341,0.00119,0.00283,0.00199,0.13411,0.0,0.0,0.20822,0.71404,0.37493,0.37532,4,Line_to_Ground,2,0.026367
1.03318,0.71938,1.00309,1.00285,0.30372,0.02926,0.02891,0.79888,0.30006,0.30057,1.02965,0.4322,0.43122,1.02965,0.00102,0.00068,0.00057,0.00063,0.13372,0.00163,0.002,0.00255,0.13373,0.0,0.0,0.20811,0.71249,0.3756,0.37623,4,Line_to_Ground,2,0.029764
1.03288,0.72029,1.00264,1.00337,0.30264,0.03003,0.02853,0.79927,0.30004,0.29984,1.03189,0.43064,0.43753,1.03189,0.00068,0.00068,0.00025,0.00062,0.13384,0.0005,0.00081,0.00149,0.13385,0.0,0.0,0.2074,0.71376,0.3754,0.37514,4,Line_to_Ground,2,0.033598
1.03246,0.72064,1.00321,1.00321,0.30202,0.02899,0.02906,0.7984,0.30026,0.29976,1.03676,0.43361,0.4333,1.03676,0.00064,0.00058,0.00072,0.00039,0.13417,0.0013,0.00223,0.00175,0.13418,0.0,0.0,0.20724,0.71279,0.37608,0.37545,4,Line_to_Ground,2,0.037927
1.0329,0.72133,1.00354,1.00304,0.30164,0.02828,0.02942,0.79935,0.2999,0.30016,1.03783,0.43319,0.43401,1.03783,0.0011,0.00053,0.00088,0.00016,0.13522,0.00199,0.00025,0.00186,0.13522,0.0,0.0,0.20672,0.71361,0.37518,0.37551,4,Line_to_Ground,2,0.042813
1.03283,0.72273,1.00363,1.00387,0.30024,0.0282,0.02883,0.79896,0.29989,0.30007,1.03459,0.42905,0.42803,1.03459,0.00068,0.00013,0.00104,8e-05,0.13393,0.00049,0.0015,0.00181,0.13394,0.0,0.0,0.20586,0.71338,0.37535,0.37558,4,Line_to_Ground,2,0.048329
1.03331,0.72342,1.00332,1.00322,0.29989,0.02887,0.02921,0.79823,0.30028,0.30023,1.03158,0.43136,0.4353,1.03158,0.0005,0.00019,0.00066,0.00127,0.13419,0.00203,0.00133,0.00191,0.1342,0.0,0.0,0.20502,0.71204,0.37618,0.37612,4,Line_to_Ground,2,0.054556
1.03317,0.72422,1.00403,1.00372,0.29903,0.02814,0.02799,0.79838,0.29994,0.29998,1.03295,0.43403,0.43176,1.03295,0.00106,0.00075,0.00072,0.00073,0.13482,0.00145,0.00152,0.00195,0.13483,0.0,0.0,0.20473,0.7129,0.37568,0.37573,4,Line_to_Ground,2,0.061585
